"addi C3 NMR shift","aryl hali C1 NMR","base N1 elec charge","liga C10 NMR shift","y.obs","mu.hat","g(mu.hat)","intercept","addi","aryl","base","liga","addi:aryl","addi:base","addi:liga","aryl:base","aryl:liga","base:liga","addi:aryl:base","addi:aryl:liga","addi:base:liga","aryl:base:liga","addi:aryl:base:liga"
"153.74","-332.15","-0.611","139.15","0.8921675","0.8666322","7.4660097","-7.81691913"," 2.94516355"," 7.33348492"," 2.85275059"," 1.46124871"," 0.35181680","-0.92506749","-0.51154726"," 1.16095476"," 0.04151308"," 0.67695218","-0.12134554","-0.41945460"," 0.01339941"," 0.43545984","-0.01240011"
"153.95","-1201.76","-0.611","139.15","0.8912988","0.8922978","9.2768020","-7.81691913"," 2.51688218"," 9.07355007"," 2.85275059"," 1.46124871","-0.41233029","-1.41700374","-0.49676011"," 2.08339405"," 1.13046164"," 0.67695218"," 0.03999389"," 0.12979150"," 0.17229118","-0.39309439","-0.32440633"
"156.59","154.47","-0.611","139.04","0.8907662","0.8014345","4.8421939","-7.816919130"," 4.151655093"," 5.698530012"," 2.852750591","-0.518165553","-0.270486506","-0.588676057"," 0.289839241"," 0.575806341"," 0.058189137"," 0.706019773"," 0.018467707"," 0.004590323"," 0.066000893","-0.421060079"," 0.035652126"
"142.24","156.88","-0.611","139.15","0.8882758","0.8770213","8.1116939","-7.8169191","-0.8413411"," 7.8296367"," 2.8527506"," 1.4612487"," 1.3466958"," 1.7907504","-0.9773813"," 0.7565472"," 0.3499326"," 0.6769522","-1.0165869"," 1.0588445"," 0.8015834","-0.8896655"," 0.7286457"
"156.59","-1201.76","-0.611","139.15","0.8872523","0.9126436","11.4459635","-7.816919130"," 4.151655093"," 9.073550073"," 2.852750591"," 1.461248710","-1.135916482","-0.588676057","-0.214993549"," 2.083394051"," 1.130461644"," 0.676952183","-0.008344722","-0.009257922"," 0.399497133","-0.393094387","-0.216343735"
"151.67","-1201.76","-0.611","140.09","0.8851391","0.8862951","8.7828505","-7.81691913","-4.27337735"," 9.07355007"," 2.85275059"," 2.49920978","-0.08525212"," 6.29101656","-1.13629709"," 2.08339405","-0.78274922"," 0.22397904","-0.45397502","-0.01639336"," 0.23803624","-0.17935012"," 0.26522755"
"140.71","154.47","-0.611","140.09","0.8844637","0.8619879","7.2069964","-7.81691913"," 1.67333197"," 5.69853001"," 2.85275059"," 2.49920978","-1.05185960","-0.70486488"," 1.12556021"," 0.57580634"," 0.42203430"," 0.22397904"," 0.16783017"," 0.31248165"," 0.82191319"," 0.37990904"," 0.02730371"
"151.95","156.88","-0.784","140.09","0.8844485","0.8665394","7.4606709","-7.81691913"," 3.59999277"," 7.82963670","-0.58174228"," 2.49920978"," 1.16562745"," 0.79919356","-0.53844766","-0.12793431"," 0.31504510"," 0.14951019","-1.58347931","-0.04719044"," 0.13134967"," 0.15543613"," 1.51138265"
"140.71","-332.15","-0.611","139.15","0.8840427","0.8704076","7.6893331","-7.81691913"," 1.67333197"," 7.33348492"," 2.85275059"," 1.46124871"," 1.11358784","-0.70486488","-0.30206555"," 1.16095476"," 0.04151308"," 0.67695218","-0.85859341"," 0.44094938"," 0.19707815"," 0.43545984","-0.01553533"
"154.33","-332.15","-0.611","139.15","0.8835189","0.8782733","8.1965634","-7.81691913"," 3.93512034"," 7.33348492"," 2.85275059"," 1.46124871","-1.28764787","-0.75093679","-0.23110066"," 1.16095476"," 0.04151308"," 0.67695218"," 1.24982939","-0.50183128","-0.41136165"," 0.43545984"," 0.04904694"
"151.95","156.88","-0.755","139.15","0.8830830","0.8887408","8.9778410","-7.81691913"," 3.59999277"," 7.82963670","-2.27100831"," 1.46124871"," 1.16562745"," 0.07392529","-0.43274835","-0.62861293"," 0.34993262","-0.92414298"," 0.95957227"," 2.40526549","-0.23049274"," 1.66760721"," 1.76895697"
"152.98","-1201.76","-0.611","139.15","0.8824638","0.8830741","8.5381204","-7.81691913"," 1.32687631"," 9.07355007"," 2.85275059"," 1.46124871"," 0.08353747","-1.90474004"," 0.22859487"," 2.08339405"," 1.13046164"," 0.67695218"," 0.01439476","-0.50066851"," 0.05802236","-0.39309439"," 0.16375943"
"154.33","-332.15","-0.784","140.09","0.8816754","0.8432961","6.3080001","-7.81691913"," 3.93512034"," 7.33348492","-0.58174228"," 2.49920978","-1.28764787"," 0.92864502","-0.18325430"," 0.16542192","-0.42189627"," 0.14951019"," 1.20017430"," 0.04469452","-0.03656836"," 0.13697749"," 0.24278983"
"154.33","156.88","-0.611","139.15","0.8795919","0.8905742","9.1295708","-7.81691913"," 3.93512034"," 7.82963670"," 2.85275059"," 1.46124871"," 0.58229400","-0.75093679","-0.23110066"," 0.75654724"," 0.34993262"," 0.67695218"," 0.01450406"," 2.41254819","-0.41136165","-0.88966549","-1.64198012"
"152.44","-1201.76","-0.611","139.04","0.8794084","0.8500534","6.6095679","-7.81691913"," 1.35651170"," 9.07355007"," 2.85275059","-0.51816555"," 0.17903978","-1.49885982","-0.40638905"," 2.08339405"," 0.67780835"," 0.70601977","-0.12451519"," 0.19503351","-0.08886046","-0.10379903"," 0.04296832"
"154.33","156.88","-0.755","139.15","0.8793113","0.8869627","8.8352654","-7.81691913"," 3.93512034"," 7.82963670","-2.27100831"," 1.46124871"," 0.58229400","-0.17770823","-0.23110066","-0.62861293"," 0.34993262","-0.92414298"," 0.72733444"," 2.41254819"," 0.04650274"," 1.66760721"," 1.87253268"
"150.81","156.88","-0.784","140.09","0.8790201","0.8676030","7.5222954","-7.81691913"," 3.64014486"," 7.82963670","-0.58174228"," 2.49920978"," 0.27942300","-0.01923372","-0.18104514","-0.12793431"," 0.31504510"," 0.14951019"," 0.14123909"," 0.94273884","-0.21618700"," 0.15543613"," 0.51297326"
"151.95","154.47","-0.611","139.15","0.8776406","0.8407147","6.1988082","-7.81691913"," 3.59999277"," 5.69853001"," 2.85275059"," 1.46124871"," 0.09559790","-0.87311884","-0.43274835"," 0.57580634"," 1.11315114"," 0.67695218","-0.23617017","-0.03007114"," 0.09112835","-0.60179360"," 0.02447144"
"143.07","-1201.76","-0.611","139.15","0.8775323","0.8785352","8.2145237","-7.81691913","-3.77121445"," 9.07355007"," 2.85275059"," 1.46124871"," 0.09130341"," 1.93254302"," 0.60381303"," 2.08339405"," 1.13046164"," 0.67695218"," 0.02103562"," 0.05607971","-0.12580790","-0.39309439"," 0.33842755"
"150.81","-332.15","-0.611","139.15","0.8755419","0.8763160","8.0646084","-7.81691913"," 3.64014486"," 7.33348492"," 2.85275059"," 1.46124871","-0.23009770","-0.87242441","-0.44997517"," 1.16095476"," 0.04151308"," 0.67695218"," 0.13884528","-0.31617652"," 0.02844137"," 0.43545984","-0.01959425"
"152.44","156.88","-0.611","139.15","0.8752909","0.8657578","7.4159723","-7.81691913"," 1.35651170"," 7.82963670"," 2.85275059"," 1.46124871"," 0.17799229","-1.49885982"," 0.25235322"," 0.75654724"," 0.34993262"," 0.67695218"," 0.18904425"," 0.36550626"," 0.01844343","-0.88966549"," 1.33449752"
"152.73","156.88","-0.611","139.04","0.8736384","0.8468794","6.4649547","-7.81691913"," 2.92785568"," 7.82963670"," 2.85275059","-0.51816555","-0.78035207","-0.95370397","-0.18442575"," 0.75654724","-0.57440960"," 0.70601977"," 0.09496848"," 1.70696205"," 0.21207710"," 0.27153911","-0.06542598"
"151.67","-332.15","-0.611","139.15","0.8723755","0.8721170","7.7945276","-7.81691913","-4.27337735"," 7.33348492"," 2.85275059"," 1.46124871","-0.24548831"," 6.29101656"," 1.18315005"," 1.16095476"," 0.04151308"," 0.67695218","-0.17545054","-0.16217573","-1.16651648"," 0.43545984"," 0.19792446"
"151.95","-332.15","-0.784","140.09","0.8697113","0.8315953","5.8366231","-7.81691913"," 3.59999277"," 7.33348492","-0.58174228"," 2.49920978","-1.11628756"," 0.79919356","-0.53844766"," 0.16542192","-0.42189627"," 0.14951019"," 1.50824113","-0.05267221"," 0.13134967"," 0.13697749"," 0.04120676"
"151.67","133.69","-0.611","139.15","0.8689972","0.8354417","5.9851378","-7.81691913","-4.27337735"," 5.50410692"," 2.85275059"," 1.46124871","-0.04377126"," 6.29101656"," 1.18315005"," 0.61729364"," 0.46056003"," 0.67695218"," 0.23195955","-0.05389267","-1.16651648"," 0.06651724","-0.00594078"
"151.67","-332.15","-0.611","139.04","0.8679260","0.8624622","7.2327059","-7.81691913","-4.27337735"," 7.33348492"," 2.85275059","-0.51816555","-0.24548831"," 6.29101656"," 0.28338035"," 1.16095476"," 1.33831706"," 0.70601977","-0.17545054"," 0.02607741"," 0.28365705"," 0.26455964","-0.27811129"
"152.73","156.88","-0.611","139.15","0.8678620","0.8584526","7.0204170","-7.81691913"," 2.92785568"," 7.82963670"," 2.85275059"," 1.46124871","-0.78035207","-0.95370397","-0.25126310"," 0.75654724"," 0.34993262"," 0.67695218"," 0.09496848"," 0.44468037"," 0.10934619","-0.88966549"," 0.20840203"
"142.24","-332.15","-0.611","140.09","0.8676212","0.8496117","6.5891171","-7.81691913","-0.84134113"," 7.33348492"," 2.85275059"," 2.49920978","-0.18811495"," 1.79075040"," 0.17357624"," 1.16095476","-0.42189627"," 0.22397904"," 0.33857533"," 0.01944129","-0.57986354"," 0.07166140","-0.02713167"
"152.73","-1201.76","-0.611","139.04","0.8676066","0.8761247","8.0519233","-7.81691913"," 2.92785568"," 9.07355007"," 2.85275059","-0.51816555","-0.55420050","-0.95370397","-0.18442575"," 2.08339405"," 0.67780835"," 0.70601977","-0.16417670","-0.11453906"," 0.21207710","-0.10379903","-0.07160262"
"153.95","154.47","-0.611","139.15","0.8669968","0.8218380","5.4845712","-7.81691913"," 2.51688218"," 5.69853001"," 2.85275059"," 1.46124871"," 0.31274439","-1.41700374","-0.49676011"," 0.57580634"," 1.11315114"," 0.67695218"," 0.01235094"," 0.51890725"," 0.17229118","-0.60179360","-0.09456719"
"143.12","154.47","-0.611","140.09","0.8668960","0.8626824","7.2446931","-7.81691913"," 0.45855140"," 5.69853001"," 2.85275059"," 2.49920978","-0.27991625"," 1.03994982"," 1.29626595"," 0.57580634"," 0.42203430"," 0.22397904","-0.03950989"," 0.19210614","-0.21872111"," 0.37990904","-0.03933293"
"153.74","132.85","-0.611","140.09","0.8659758","0.7828339","4.3410045","-7.81691913"," 2.94516355"," 5.82232759"," 2.85275059"," 2.49920978"," 0.05968034","-0.92506749","-0.41578176","-1.12328525","-0.54790701"," 0.22397904","-0.16927288"," 0.25727918"," 0.21515609"," 0.50976641","-0.04607453"
"153.74","133.69","-0.611","139.04","0.8653542","0.7862225","4.4273694","-7.81691913"," 2.94516355"," 5.50410692"," 2.85275059","-0.51816555"," 0.61755359","-0.92506749"," 0.03969643"," 0.61729364"," 0.61688435"," 0.70601977","-0.15315183"," 0.13400740","-0.18705191"," 0.09136996","-0.09712084"
"152.44","-1201.76","-0.611","140.09","0.8649715","0.8745383","7.9481690","-7.81691913"," 1.35651170"," 9.07355007"," 2.85275059"," 2.49920978"," 0.17903978","-1.49885982"," 0.38584352"," 2.08339405","-0.78274922"," 0.22397904","-0.12451519"," 0.07912314","-0.39986453","-0.17935012"," 0.01702537"
"142.55","-1201.76","-0.611","139.04","0.8642574","0.8316874","5.8401110","-7.81691913","-0.53988706"," 9.07355007"," 2.85275059","-0.51816555","-0.06854162","-0.30857345"," 0.07242027"," 2.08339405"," 0.67780835"," 0.70601977","-0.13473213"," 0.19221268","-0.46666382","-0.10379903"," 0.13923703"
"143.12","133.69","-0.611","139.04","0.8641541","0.7837436","4.3639928","-7.81691913"," 0.45855140"," 5.50410692"," 2.85275059","-0.51816555"," 0.21614893"," 1.03994982"," 0.05903176"," 0.61729364"," 0.61688435"," 0.70601977"," 0.18785079"," 0.03092534"," 0.27817486"," 0.09136996"," 0.04001934"
"150.81","133.69","-0.611","139.15","0.8641286","0.8385837","6.1109928","-7.8169191298"," 3.6401448641"," 5.5041069226"," 2.8527505907"," 1.4612487096"," 0.2153857646","-0.8724244051","-0.4499751695"," 0.6172936394"," 0.4605600327"," 0.6769521832"," 0.0008335701","-0.2911701037"," 0.0284413698"," 0.0665172417"," 0.0172467483"
"143.71","-1201.76","-0.611","139.15","0.8632466","0.8810967","8.3942255","-7.8169191","-0.5969895"," 9.0735501"," 2.8527506"," 1.4612487"," 0.3277802","-1.8998547"," 1.8137065"," 2.0833941"," 1.1304616"," 0.6769522"," 0.1469216","-0.9564826"," 0.1480279","-0.3930944"," 0.3427724"
"154.33","156.88","-0.784","140.09","0.8625412","0.8582954","7.0123199","-7.81691913"," 3.93512034"," 7.82963670","-0.58174228"," 2.49920978"," 0.58229400"," 0.92864502","-0.18325430","-0.12793431"," 0.31504510"," 0.14951019","-0.74183851","-0.19510690","-0.03656836"," 0.15543613"," 0.30078642"
"152.98","-1201.76","-0.611","139.04","0.8623316","0.8316975","5.8404929","-7.81691913"," 1.32687631"," 9.07355007"," 2.85275059","-0.51816555"," 0.08353747","-1.90474004","-0.26099493"," 2.08339405"," 0.67780835"," 0.70601977"," 0.01439476"," 0.20845033","-0.62581448","-0.10379903"," 0.04414430"
"150.81","-1201.76","-0.784","140.09","0.8621980","0.8153116","5.2665831","-7.81691913"," 3.64014486"," 9.07355007","-0.58174228"," 2.49920978","-0.07029500","-0.01923372","-0.18104514","-0.71107918","-0.78274922"," 0.14951019"," 0.10241008"," 0.01333515","-0.21618700"," 0.15664787"," 0.01102573"
"143.07","-1201.76","-0.611","140.09","0.8621496","0.8700136","7.6654563","-7.81691913","-3.77121445"," 9.07355007"," 2.85275059"," 2.49920978"," 0.09130341"," 1.93254302"," 1.26109264"," 2.08339405","-0.78274922"," 0.22397904"," 0.02103562"," 0.04014105"," 0.27264829","-0.17935012","-0.13595833"
"150.81","154.47","-0.611","139.04","0.8620018","0.7887679","4.4935958","-7.816919130"," 3.640144864"," 5.698530012"," 2.852750591","-0.518165553"," 0.002538669","-0.872424405"," 0.427275327"," 0.575806341"," 0.058189137"," 0.706019773"," 0.135375098"," 0.097029340","-0.173467347","-0.421060079"," 0.101973161"
"156.59","-332.15","-0.611","139.04","0.8619820","0.8786083","8.2195543","-7.81691913"," 4.15165509"," 7.33348492"," 2.85275059","-0.51816555","-0.72066241","-0.58867606"," 0.28983924"," 1.16095476"," 1.33831706"," 0.70601977","-0.20488904","-0.08010467"," 0.06600089"," 0.26455964","-0.01461085"
"154.33","154.47","-0.611","140.09","0.8619440","0.8698280","7.6542564","-7.81691913"," 3.93512034"," 5.69853001"," 2.85275059"," 2.49920978"," 0.18436185","-0.75093679","-0.18325430"," 0.57580634"," 0.42203430"," 0.22397904","-0.10595363","-0.14875254","-0.06971051"," 0.37990904","-0.04191802"
"154.33","154.47","-0.611","139.15","0.8612188","0.8523384","6.7171324","-7.81691913"," 3.93512034"," 5.69853001"," 2.85275059"," 1.46124871"," 0.18436185","-0.75093679","-0.23110066"," 0.57580634"," 1.11315114"," 0.67695218","-0.10595363"," 0.06126680","-0.41136165","-0.60179360"," 0.07600985"
"154.33","133.69","-0.784","140.09","0.8610507","0.8449819","6.3810368","-7.81691913"," 3.93512034"," 5.50410692","-0.58174228"," 2.49920978","-0.73697417"," 0.92864502","-0.18325430"," 0.72536234"," 0.99513518"," 0.14951019"," 1.10822894","-0.12431400","-0.03656836","-0.19547540"," 0.21096576"
"151.95","133.69","-0.611","139.04","0.8608981","0.8162401","5.2968179","-7.81691913"," 3.59999277"," 5.50410692"," 2.85275059","-0.51816555","-0.64518721","-0.87311884"," 0.43744683"," 0.61729364"," 0.61688435"," 0.70601977"," 1.14444375","-0.04833808","-0.42173839"," 0.09136996"," 0.04997656"
"152.73","133.69","-0.611","139.15","0.8607413","0.8315479","5.8348292","-7.81691913"," 2.92785568"," 5.50410692"," 2.85275059"," 1.46124871"," 0.15441233","-0.95370397","-0.25126310"," 0.61729364"," 0.46056003"," 0.67695218"," 0.06088155","-0.05647603"," 0.10934619"," 0.06651724"," 0.02126638"
"151.95","154.47","-0.611","140.09","0.8600345","0.8537398","6.7846026","-7.816919130"," 3.599992768"," 5.698530012"," 2.852750591"," 2.499209779"," 0.095597896","-0.873118845","-0.538447659"," 0.575806341"," 0.422034300"," 0.223979039","-0.236170174","-0.052770562"," 0.004512819"," 0.379909044","-0.050293665"
"143.12","-332.15","-0.784","140.09","0.8600340","0.7958487","4.6843664","-7.81691913"," 0.45855140"," 7.33348492","-0.58174228"," 2.49920978"," 0.19865440"," 1.13411159"," 1.29626595"," 0.16542192","-0.42189627"," 0.14951019"," 0.43513501","-0.01179036","-0.20347744"," 0.13697749","-0.08713073"
"156.59","-1201.76","-0.611","140.09","0.8599470","0.8906941","9.1396659","-7.816919130"," 4.151655093"," 9.073550073"," 2.852750591"," 2.499209779","-1.135916482","-0.588676057","-0.897478435"," 2.083394051","-0.782749222"," 0.223979039","-0.008344722"," 0.046226034","-0.520280381","-0.179350118"," 0.138615770"
"153.74","-339.2","-0.611","139.04","0.8589474","0.8440481","6.3404073","-7.81691913"," 2.94516355"," 7.66218589"," 2.85275059","-0.51816555"," 0.33790959","-0.92506749"," 0.03969643","-0.20330903"," 1.50980178"," 0.70601977","-0.06087990"," 0.10873034","-0.18705191","-0.05743972","-0.05301793"
"151.67","133.69","-0.611","140.09","0.8581228","0.8450715","6.3849600","-7.81691913","-4.27337735"," 5.50410692"," 2.85275059"," 2.49920978","-0.04377126"," 6.29101656","-1.13629709"," 0.61729364"," 0.99513518"," 0.22397904"," 0.23195955","-0.06032356"," 0.23803624"," 0.18122197"," 0.08093896"
"151.95","133.69","-0.784","140.09","0.8568357","0.8322263","5.8605836","-7.81691913"," 3.59999277"," 5.50410692","-0.58174228"," 2.49920978","-0.64518721"," 0.79919356","-0.53844766"," 0.72536234"," 0.99513518"," 0.14951019"," 1.33094785","-0.16735788"," 0.13134967","-0.19547540"," 0.07090488"
"156.59","156.88","-0.611","139.04","0.8565923","0.8462943","6.4388830","-7.81691913"," 4.15165509"," 7.82963670"," 2.85275059","-0.51816555","-2.25084540","-0.58867606"," 0.28983924"," 0.75654724","-0.57440960"," 0.70601977"," 0.08778016"," 1.48407911"," 0.06600089"," 0.27153911","-0.30794910"
"151.87","-1201.76","-0.611","139.15","0.8564533","0.8965500","9.6605529","-7.81691913"," 2.94521985"," 9.07355007"," 2.85275059"," 1.46124871","-0.61727457","-1.54113161","-0.34563537"," 2.08339405"," 1.13046164"," 0.67695218","-0.07645145"," 0.07551216"," 0.39481985","-0.39309439","-0.24284968"
"156.59","-332.15","-0.611","139.15","0.8560572","0.8882726","8.9398645","-7.81691913"," 4.15165509"," 7.33348492"," 2.85275059"," 1.46124871","-0.72066241","-0.58867606","-0.21499355"," 1.16095476"," 0.04151308"," 0.67695218","-0.20488904","-0.13219271"," 0.39949713"," 0.43545984"," 0.10468106"
"151.87","154.47","-0.611","139.15","0.8553406","0.8374223","6.0639763","-7.8169191"," 2.9452198"," 5.6985300"," 2.8527506"," 1.4612487"," 0.2658121","-1.5411316","-0.3456354"," 0.5758063"," 1.1131511"," 0.6769522"," 0.1565525"," 0.4351519"," 0.3948199","-0.6017936","-0.2065392"
"143.12","156.88","-0.611","139.15","0.8544197","0.8467765","6.4603585","-7.81691913"," 0.45855140"," 7.82963670"," 2.85275059"," 1.46124871"," 0.45461758"," 1.03994982","-1.03726638"," 0.75654724"," 0.34993262"," 0.67695218","-0.07294688","-0.18240617"," 0.67912975","-0.88966549","-0.09975405"
"151.67","156.88","-0.611","140.09","0.8540178","0.8721205","7.7947475","-7.8169191","-4.2733773"," 7.8296367"," 2.8527506"," 2.4992098","-0.2960719"," 6.2910166","-1.1362971"," 0.7565472"," 0.3150451"," 0.2239790"," 0.9007238"," 0.6705307"," 0.2380362"," 0.4383912","-1.6984540"
"150.81","-1201.76","-0.784","139.15","0.8526910","0.8265220","5.6493973","-7.816919130"," 3.640144864"," 9.073550073","-0.581742283"," 1.461248710","-0.070294996","-0.019233717","-0.449975170","-0.711079178"," 1.130461644"," 0.247190800"," 0.102410084"," 0.053876496"," 0.562907072","-0.972746987","-0.000401006"
"163.09","-332.15","-0.611","139.04","0.8522067","0.8402490","6.1794441","-7.8169191"," 0.2449578"," 7.3334849"," 2.8527506","-0.5181656"," 2.5975612","-3.6008406"," 0.6895726"," 1.1609548"," 1.3383171"," 0.7060198"," 1.4314300","-0.3127916","-0.3312334"," 0.2645596"," 0.1397860"
"153.74","-1201.76","-0.784","140.09","0.8514465","0.8028123","4.8821926","-7.81691913"," 2.94516355"," 9.07355007","-0.58174228"," 2.49920978"," 0.24298432","-0.62648465","-0.41578176","-0.71107918","-0.78274922"," 0.14951019"," 0.43299141"," 0.12680403"," 0.28532191"," 0.15664787","-0.09523425"
"140.71","-1201.76","-0.784","140.09","0.8514015","0.8230446","5.5263307","-7.81691913"," 1.67333197"," 9.07355007","-0.58174228"," 2.49920978","-0.34808092","-0.45107105"," 1.12556021","-0.71107918","-0.78274922"," 0.14951019"," 0.70532592","-0.05967631"," 0.99504676"," 0.15664787","-0.10053398"
"139.05","156.88","-0.611","139.15","0.8513318","0.8450761","6.3851598","-7.81691913"," 0.95778736"," 7.82963670"," 2.85275059"," 1.46124871","-1.32992055","-0.39650578"," 1.22197030"," 0.75654724"," 0.34993262"," 0.67695218"," 0.18485803"," 0.01533509"," 0.22931043","-0.88966549"," 0.28184148"
"151.67","154.47","-0.611","139.15","0.8493002","0.8408402","6.2040482","-7.81691913","-4.27337735"," 5.69853001"," 2.85275059"," 1.46124871"," 0.07150706"," 6.29101656"," 1.18315005"," 0.57580634"," 1.11315114"," 0.67695218"," 0.16997839","-0.01461250","-1.16651648","-0.60179360","-0.01682377"
